,WAG,SEX,AGE,EDU,JOB,RACE,WAGP_count,WAGP_mean,Year
1184,27993.57573880295,Female,56-70,No_HS,TRP,ASN,39,28220.02431713277,2018
1185,21755.950132386955,Female,18-25,No_HS,TRP,BLK,9,22959.63509364354,2018
1186,25757.77548216059,Female,26-35,No_HS,TRP,BLK,29,24639.37683697259,2018
1187,26212.19559614675,Female,36-45,No_HS,TRP,BLK,38,24158.78697296195,2018
1188,31837.943999722873,Female,46-55,No_HS,TRP,BLK,43,29028.02096406174,2018
1189,32070.479952362584,Female,56-70,No_HS,TRP,BLK,52,31755.271782359127,2018
1190,21174.81399802856,Female,18-25,No_HS,TRP,HSP/NTV,38,21986.39552651284,2018
1191,21754.40633337881,Female,26-35,No_HS,TRP,HSP/NTV,125,22528.48948645345,2018
1192,23245.756522182983,Female,36-45,No_HS,TRP,HSP/NTV,266,23720.64941500245,2018
1193,24109.70762875505,Female,46-55,No_HS,TRP,HSP/NTV,280,24656.960812091478,2018
1194,25287.56326079415,Female,56-70,No_HS,TRP,HSP/NTV,163,24868.643463821147,2018
1195,22287.104773787636,Female,18-25,No_HS,TRP,WHT/MIX,45,22420.864600308694,2018
1196,25112.07221033379,Female,26-35,No_HS,TRP,WHT/MIX,59,24847.735831505364,2018
1197,27904.84312915631,Female,36-45,No_HS,TRP,WHT/MIX,81,28689.432612655364,2018
1198,31990.171750609086,Female,46-55,No_HS,TRP,WHT/MIX,123,31430.251868476706,2018
1199,30475.11420368856,Female,56-70,No_HS,TRP,WHT/MIX,193,29713.44518662974,2018
1200,36595.43970787718,Male,18-25,BS,ART,ASN,88,37168.076996210664,2018
1201,49674.085629274414,Male,26-35,BS,ART,ASN,221,46802.9693041018,2018
1202,60219.232201181476,Male,36-45,BS,ART,ASN,154,61664.9511453294,2018
1203,57915.76138669723,Male,46-55,BS,ART,ASN,104,58745.15376083533,2018
1204,60026.49698248351,Male,56-70,BS,ART,ASN,74,56260.70430687355,2018
1205,39259.05517663526,Male,18-25,BS,ART,BLK,59,34733.4813843829,2018
1206,40106.59426632694,Male,26-35,BS,ART,BLK,285,40540.449739660835,2018
1207,47714.96761718267,Male,36-45,BS,ART,BLK,213,48066.50635736026,2018
1208,53937.97148425154,Male,46-55,BS,ART,BLK,186,53731.22858657975,2018
1209,51268.898998000855,Male,56-70,BS,ART,BLK,175,53026.21677013407,2018
1210,36868.108211599225,Male,18-25,BS,ART,HSP/NTV,127,37456.635802866134,2018
1211,46400.9348042886,Male,26-35,BS,ART,HSP/NTV,526,45137.68375000654,2018
1212,53679.26080538349,Male,36-45,BS,ART,HSP/NTV,320,53982.11761551869,2018
1213,61924.63774539063,Male,46-55,BS,ART,HSP/NTV,273,61482.57411307701,2018
1214,56160.12226205254,Male,56-70,BS,ART,HSP/NTV,180,54223.29176533122,2018
1215,34649.17093685682,Male,18-25,BS,ART,WHT/MIX,821,33621.86929968591,2018
1216,46095.39141573498,Male,26-35,BS,ART,WHT/MIX,3369,47017.933681347495,2018
1217,60887.288993486276,Male,36-45,BS,ART,WHT/MIX,2408,60263.86492612234,2018
1218,63300.54083693322,Male,46-55,BS,ART,WHT/MIX,2119,64085.359013160254,2018
1219,62144.09108333873,Male,56-70,BS,ART,WHT/MIX,1792,62502.745568340375,2018
1220,50742.25404781356,Male,18-25,BS,BUS,ASN,160,49899.13867182008,2018
1221,72956.01213526711,Male,26-35,BS,BUS,ASN,855,73671.82077424976,2018
1222,101213.53305628056,Male,36-45,BS,BUS,ASN,921,99389.6041209905,2018
1223,101633.51832044256,Male,46-55,BS,BUS,ASN,638,99731.1296861701,2018
1224,80817.89165253523,Male,56-70,BS,BUS,ASN,399,87103.30928143546,2018
1225,43213.109355429006,Male,18-25,BS,BUS,BLK,79,44205.23914753655,2018
1226,58582.50807934751,Male,26-35,BS,BUS,BLK,415,57780.76007132618,2018
1227,72319.13745579596,Male,36-45,BS,BUS,BLK,427,72553.38237201475,2018
1228,82183.2742632085,Male,46-55,BS,BUS,BLK,387,80174.40365010593,2018
1229,78800.25464060575,Male,56-70,BS,BUS,BLK,323,76327.0597180967,2018
1230,46634.10034432978,Male,18-25,BS,BUS,HSP/NTV,167,45605.563425691325,2018
1231,62638.45274749365,Male,26-35,BS,BUS,HSP/NTV,858,61511.679650244114,2018
1232,82339.35707568521,Male,36-45,BS,BUS,HSP/NTV,747,81285.1354143895,2018
1233,83092.44118342624,Male,46-55,BS,BUS,HSP/NTV,596,85253.53673658195,2018
1234,82328.83435233595,Male,56-70,BS,BUS,HSP/NTV,387,81684.3512777049,2018
1235,49394.76063265436,Male,18-25,BS,BUS,WHT/MIX,1528,48776.290447834224,2018
1236,70275.39839258991,Male,26-35,BS,BUS,WHT/MIX,8197,70529.86031662073,2018
1237,96060.17494775167,Male,36-45,BS,BUS,WHT/MIX,7971,95243.46046814864,2018
1238,104354.8838495691,Male,46-55,BS,BUS,WHT/MIX,8998,105073.03362013919,2018
1239,98667.68549993972,Male,56-70,BS,BUS,WHT/MIX,8137,99306.845550282,2018
1240,38937.22118198882,Male,18-25,BS,HLC,ASN,30,43966.90915211789,2018
1241,68929.17449054438,Male,26-35,BS,HLC,ASN,158,69301.19407271054,2018
1242,77120.6785018278,Male,36-45,BS,HLC,ASN,170,77224.42804500081,2018
1243,86216.93030912364,Male,46-55,BS,HLC,ASN,157,87194.7968919055,2018
1244,80846.72123167389,Male,56-70,BS,HLC,ASN,88,82543.78830562088,2018
1245,40460.17030544626,Male,18-25,BS,HLC,BLK,8,40299.454052790265,2018
1246,47672.16086196231,Male,26-35,BS,HLC,BLK,89,48183.53415461375,2018
1247,61402.74649229127,Male,36-45,BS,HLC,BLK,74,58527.60494087514,2018
1248,65060.49051558867,Male,46-55,BS,HLC,BLK,72,64721.88813433556,2018
1249,70462.34830658822,Male,56-70,BS,HLC,BLK,56,75321.72645969737,2018
1250,35412.85766531731,Male,18-25,BS,HLC,HSP/NTV,39,38183.720926737646,2018
1251,56641.97158267424,Male,26-35,BS,HLC,HSP/NTV,115,55855.21634406723,2018
1252,65256.79644711978,Male,36-45,BS,HLC,HSP/NTV,70,68256.99035687088,2018
1253,77434.68609965144,Male,46-55,BS,HLC,HSP/NTV,65,79717.70551153336,2018
1254,66279.94795336615,Male,56-70,BS,HLC,HSP/NTV,44,69639.98479139338,2018
1255,41252.246300019724,Male,18-25,BS,HLC,WHT/MIX,181,41399.439001981154,2018
1256,53636.426454358705,Male,26-35,BS,HLC,WHT/MIX,757,56109.55833598802,2018
1257,75007.57205062709,Male,36-45,BS,HLC,WHT/MIX,537,73803.92010283159,2018
1258,80468.27328403959,Male,46-55,BS,HLC,WHT/MIX,578,83568.44515653541,2018
1259,92123.64952915699,Male,56-70,BS,HLC,WHT/MIX,569,89584.06777729714,2018
1260,35745.715423098314,Male,18-25,BS,MLT,ASN,6,29097.14882373533,2018
1261,51713.56114128287,Male,26-35,BS,MLT,ASN,20,42328.69981200678,2018
1262,62234.87179357828,Male,36-45,BS,MLT,ASN,8,59056.222316820196,2018
1263,63764.07926579479,Male,46-55,BS,MLT,ASN,5,100261.44534777806,2018
1264,54931.78313295232,Male,56-70,BS,MLT,ASN,0,1.0,2018
1265,35752.75972135895,Male,18-25,BS,MLT,BLK,9,36017.61904287421,2018
1266,46252.87632457109,Male,26-35,BS,MLT,BLK,17,57314.21085401265,2018
1267,57666.99587316737,Male,36-45,BS,MLT,BLK,17,71161.28073323391,2018
1268,60594.09100761811,Male,46-55,BS,MLT,BLK,1,105000.00000000004,2018
1269,49275.185888006374,Male,56-70,BS,MLT,BLK,1,50000.00000000001,2018
1270,32611.394951644583,Male,18-25,BS,MLT,HSP/NTV,14,42388.52814995863,2018
1271,51254.299413352775,Male,26-35,BS,MLT,HSP/NTV,31,51390.42452711431,2018
1272,58341.441546375194,Male,36-45,BS,MLT,HSP/NTV,18,67365.32904294328,2018
1273,61208.17845731572,Male,46-55,BS,MLT,HSP/NTV,7,100912.95128465143,2018
1274,48600.21776656979,Male,56-70,BS,MLT,HSP/NTV,0,1.0,2018
1275,38452.068616818375,Male,18-25,BS,MLT,WHT/MIX,99,37488.92631543867,2018
1276,58988.67164710168,Male,26-35,BS,MLT,WHT/MIX,302,61829.810336727394,2018
1277,78881.68350593971,Male,36-45,BS,MLT,WHT/MIX,139,77459.6295269936,2018
1278,92334.95004065079,Male,46-55,BS,MLT,WHT/MIX,51,87429.06670549371,2018
1279,57674.20144743103,Male,56-70,BS,MLT,WHT/MIX,5,90679.64368418253,2018
1280,31968.62808758709,Male,18-25,BS,MTN,ASN,9,38127.266558280586,2018
1281,51870.699789131664,Male,26-35,BS,MTN,ASN,52,55422.618618032284,2018
1282,57797.74051202674,Male,36-45,BS,MTN,ASN,63,53281.4454587153,2018
1283,56109.253551801165,Male,46-55,BS,MTN,ASN,64,55662.34850363309,2018
1284,60824.06307635727,Male,56-70,BS,MTN,ASN,69,59119.04971056472,2018
1285,32347.83597500568,Male,18-25,BS,MTN,BLK,16,31341.375367670105,2018
1286,45013.34285255591,Male,26-35,BS,MTN,BLK,66,43529.79552221704,2018
1287,50838.67275313435,Male,36-45,BS,MTN,BLK,66,49277.234487366266,2018
1288,52826.92537340617,Male,46-55,BS,MTN,BLK,72,49748.45678926445,2018
1289,40573.14463699051,Male,56-70,BS,MTN,BLK,49,45416.96810313808,2018
1290,28331.824025075926,Male,18-25,BS,MTN,HSP/NTV,40,31712.016509848596,2018
1291,42435.797316008604,Male,26-35,BS,MTN,HSP/NTV,213,41425.25115415526,2018
1292,43082.06575683707,Male,36-45,BS,MTN,HSP/NTV,203,41993.17970285959,2018
1293,47343.03249129744,Male,46-55,BS,MTN,HSP/NTV,182,46420.28739795888,2018
1294,49241.75000247459,Male,56-70,BS,MTN,HSP/NTV,100,49740.178699084965,2018
1295,34093.18101697895,Male,18-25,BS,MTN,WHT/MIX,258,35023.98318278008,2018
1296,49527.388795467086,Male,26-35,BS,MTN,WHT/MIX,1061,48444.04825110366,2018
1297,61431.39341866539,Male,36-45,BS,MTN,WHT/MIX,971,60786.74699595357,2018
1298,63888.613034027265,Male,46-55,BS,MTN,WHT/MIX,916,64659.38051828575,2018
1299,58293.02044994678,Male,56-70,BS,MTN,WHT/MIX,842,60031.998879134575,2018
1300,36920.556975462234,Male,18-25,BS,PRD,ASN,18,34496.93483096463,2018
1301,52092.72959527131,Male,26-35,BS,PRD,ASN,73,51264.206957536895,2018
1302,59450.91241288924,Male,36-45,BS,PRD,ASN,84,58591.68533856255,2018
1303,59645.47443350559,Male,46-55,BS,PRD,ASN,95,54253.51311649838,2018
1304,53572.98573916773,Male,56-70,BS,PRD,ASN,68,48249.71888697407,2018
1305,37308.1248953709,Male,18-25,BS,PRD,BLK,9,37339.90964935819,2018
1306,33913.64178849078,Male,26-35,BS,PRD,BLK,67,37904.935315957024,2018
1307,50600.006386207955,Male,36-45,BS,PRD,BLK,57,45864.33384763219,2018
1308,58638.377213450534,Male,46-55,BS,PRD,BLK,60,58042.16536124099,2018
1309,51798.33625721148,Male,56-70,BS,PRD,BLK,55,56211.05159157616,2018
1310,31979.22580492118,Male,18-25,BS,PRD,HSP/NTV,19,30035.508849182355,2018
1311,42148.28115392418,Male,26-35,BS,PRD,HSP/NTV,108,47883.52538930146,2018
1312,46095.96614577362,Male,36-45,BS,PRD,HSP/NTV,103,47020.910936105705,2018
1313,50681.11046398382,Male,46-55,BS,PRD,HSP/NTV,87,47399.092817803146,2018
1314,45585.2778003349,Male,56-70,BS,PRD,HSP/NTV,61,47518.472971759955,2018
1315,39924.869001713116,Male,18-25,BS,PRD,WHT/MIX,141,40612.57758234706,2018
1316,51495.364307095064,Male,26-35,BS,PRD,WHT/MIX,822,51050.389607441,2018
1317,64306.250722215016,Male,36-45,BS,PRD,WHT/MIX,589,62134.7709701091,2018
1318,64636.395474159996,Male,46-55,BS,PRD,WHT/MIX,608,66266.58203077405,2018
1319,57757.02821101578,Male,56-70,BS,PRD,WHT/MIX,635,59637.48916403643,2018
1320,39522.92264491089,Male,18-25,BS,SAL,ASN,110,39744.09671779605,2018
1321,53945.28451180951,Male,26-35,BS,SAL,ASN,424,54233.02082395856,2018
1322,69477.54294397809,Male,36-45,BS,SAL,ASN,390,66247.51001987039,2018
1323,59800.973032365284,Male,46-55,BS,SAL,ASN,342,60039.09047852751,2018
1324,55582.91118724707,Male,56-70,BS,SAL,ASN,275,53965.7234142149,2018
1325,34511.92790461399,Male,18-25,BS,SAL,BLK,87,34235.144646413886,2018
1326,44422.92787545417,Male,26-35,BS,SAL,BLK,380,43835.345202221455,2018
1327,57047.2884359659,Male,36-45,BS,SAL,BLK,272,56092.91446268584,2018
1328,56668.07486997518,Male,46-55,BS,SAL,BLK,243,60617.65035268102,2018
1329,51382.111089362945,Male,56-70,BS,SAL,BLK,170,51533.9010760913,2018
1330,34511.769428355205,Male,18-25,BS,SAL,HSP/NTV,173,34212.92017021367,2018
1331,48452.21796724954,Male,26-35,BS,SAL,HSP/NTV,643,47881.85590579287,2018
1332,60774.804113470076,Male,36-45,BS,SAL,HSP/NTV,437,62598.28910127005,2018
1333,65339.041600829856,Male,46-55,BS,SAL,HSP/NTV,372,63068.53091685255,2018
1334,56529.327608160354,Male,56-70,BS,SAL,HSP/NTV,240,56846.55618122616,2018
1335,39848.05475484084,Male,18-25,BS,SAL,WHT/MIX,1196,39205.200583059246,2018
1336,58056.43620136051,Male,26-35,BS,SAL,WHT/MIX,5057,58095.06348386149,2018
1337,79201.71003407078,Male,36-45,BS,SAL,WHT/MIX,4146,78912.63092155741,2018
1338,84025.60720783506,Male,46-55,BS,SAL,WHT/MIX,4618,84332.54601691643,2018
1339,75166.03036599961,Male,56-70,BS,SAL,WHT/MIX,4538,75481.9191643476,2018
1340,64143.54871955934,Male,18-25,BS,SCI,ASN,311,63449.335672168556,2018
1341,81353.03467595977,Male,26-35,BS,SCI,ASN,1290,81318.56979150782,2018
1342,109634.946100809,Male,36-45,BS,SCI,ASN,1105,106766.34778608136,2018
1343,107475.18205733658,Male,46-55,BS,SCI,ASN,694,104501.98645486216,2018
1344,93895.57155924875,Male,56-70,BS,SCI,ASN,342,94580.50373704413,2018
1345,45309.70313799839,Male,18-25,BS,SCI,BLK,72,45243.568445586905,2018
1346,64562.36982604976,Male,26-35,BS,SCI,BLK,269,64358.703765519254,2018
1347,78216.38557922324,Male,36-45,BS,SCI,BLK,244,77689.07275077257,2018
1348,83713.61134422099,Male,46-55,BS,SCI,BLK,211,82305.01500186473,2018
1349,89064.40717457245,Male,56-70,BS,SCI,BLK,148,84467.70977975578,2018
1350,50498.79074111593,Male,18-25,BS,SCI,HSP/NTV,160,51723.12292648056,2018
1351,64843.01700432143,Male,26-35,BS,SCI,HSP/NTV,732,65465.545783680594,2018
1352,82472.1209905489,Male,36-45,BS,SCI,HSP/NTV,469,83161.99805997964,2018
1353,89520.40761527445,Male,46-55,BS,SCI,HSP/NTV,310,90761.59060376727,2018
1354,89070.0687722416,Male,56-70,BS,SCI,HSP/NTV,179,93047.59041060328,2018
1355,55256.3291267559,Male,18-25,BS,SCI,WHT/MIX,1681,55427.1354931335,2018
1356,72123.48217184783,Male,26-35,BS,SCI,WHT/MIX,5996,72623.06104768786,2018
1357,92356.67906919017,Male,36-45,BS,SCI,WHT/MIX,4427,92283.91443805823,2018
1358,100357.81418442536,Male,46-55,BS,SCI,WHT/MIX,4210,100256.57257676969,2018
1359,99691.66117777777,Male,56-70,BS,SCI,WHT/MIX,3685,101434.49255189908,2018
1360,31353.19197097581,Male,18-25,BS,SVC,ASN,34,30565.796784162136,2018
1361,42738.39218379893,Male,26-35,BS,SVC,ASN,158,43865.4774314066,2018
1362,52214.45573265183,Male,36-45,BS,SVC,ASN,136,51547.99256814871,2018
1363,52914.16548623065,Male,46-55,BS,SVC,ASN,151,47598.971320401884,2018
1364,35330.410518254255,Male,56-70,BS,SVC,ASN,134,38722.143095320556,2018
1365,31383.30082247418,Male,18-25,BS,SVC,BLK,28,33195.05763304185,2018
1366,39071.94686893992,Male,26-35,BS,SVC,BLK,191,39436.69909686699,2018
1367,42762.721730493206,Male,36-45,BS,SVC,BLK,188,43865.25898419871,2018
1368,49157.726210721194,Male,46-55,BS,SVC,BLK,185,50529.7845055604,2018
1369,34444.7961118943,Male,56-70,BS,SVC,BLK,144,38768.335942935926,2018
1370,30562.894289434782,Male,18-25,BS,SVC,HSP/NTV,98,30744.398132540493,2018
1371,47137.155836815866,Male,26-35,BS,SVC,HSP/NTV,380,45388.68386939525,2018
1372,55496.33441321556,Male,36-45,BS,SVC,HSP/NTV,306,54674.55967861085,2018
1373,53761.955018900626,Male,46-55,BS,SVC,HSP/NTV,219,56960.0506995708,2018
1374,41475.661964133455,Male,56-70,BS,SVC,HSP/NTV,140,41900.928735184134,2018
1375,32030.22307770854,Male,18-25,BS,SVC,WHT/MIX,513,32243.21034100287,2018
1376,48565.96626616401,Male,26-35,BS,SVC,WHT/MIX,1976,47647.70613249645,2018
1377,65636.2698031324,Male,36-45,BS,SVC,WHT/MIX,1683,64963.02492696736,2018
1378,68458.15380418133,Male,46-55,BS,SVC,WHT/MIX,1482,68246.19510835993,2018
1379,53744.674261615255,Male,56-70,BS,SVC,WHT/MIX,975,52834.98693195924,2018
1380,28804.229953450762,Male,18-25,BS,TRP,ASN,6,27420.635058388718,2018
1381,37063.609117203705,Male,26-35,BS,TRP,ASN,70,32720.551533294183,2018
1382,38883.25671862464,Male,36-45,BS,TRP,ASN,45,37395.150984930835,2018
1383,41354.989332284735,Male,46-55,BS,TRP,ASN,79,40114.97126995704,2018
1384,35305.351378740976,Male,56-70,BS,TRP,ASN,83,36818.99874206759,2018
1385,28537.5875628229,Male,18-25,BS,TRP,BLK,24,26769.05426137747,2018
1386,42512.895721136745,Male,26-35,BS,TRP,BLK,89,40149.422702012955,2018
1387,46040.29630627894,Male,36-45,BS,TRP,BLK,81,47681.53961086073,2018
1388,46160.17331197523,Male,46-55,BS,TRP,BLK,117,46326.74367915789,2018
1389,48312.22339615731,Male,56-70,BS,TRP,BLK,105,44701.06950204803,2018
1390,26532.425044149564,Male,18-25,BS,TRP,HSP/NTV,41,26161.82286572024,2018
1391,41021.659060803264,Male,26-35,BS,TRP,HSP/NTV,103,41535.66698883537,2018
1392,45294.67277646731,Male,36-45,BS,TRP,HSP/NTV,136,45408.69007560719,2018
1393,39642.99055590624,Male,46-55,BS,TRP,HSP/NTV,133,44972.710430960935,2018
1394,42112.646481507945,Male,56-70,BS,TRP,HSP/NTV,88,41290.57853632623,2018
1395,34013.9704281481,Male,18-25,BS,TRP,WHT/MIX,194,32570.824769316958,2018
1396,47861.399109911195,Male,26-35,BS,TRP,WHT/MIX,775,48257.64746164724,2018
1397,66130.69039604366,Male,36-45,BS,TRP,WHT/MIX,580,63476.63578889994,2018
1398,65830.57250805642,Male,46-55,BS,TRP,WHT/MIX,723,65329.36666527853,2018
1399,51873.61329723242,Male,56-70,BS,TRP,WHT/MIX,787,52956.704427364435,2018
1400,27471.976942296442,Male,18-25,CLG,ART,ASN,19,24196.483180693274,2018
1401,37537.55261940137,Male,26-35,CLG,ART,ASN,41,36997.137621729365,2018
1402,52577.720242182266,Male,36-45,CLG,ART,ASN,31,63024.31140346988,2018
1403,52264.57591393309,Male,46-55,CLG,ART,ASN,40,54449.274386038574,2018
1404,49568.24939219503,Male,56-70,CLG,ART,ASN,31,50107.17106675486,2018
1405,27628.152640769003,Male,18-25,CLG,ART,BLK,38,28583.28898370943,2018
1406,36633.201366172056,Male,26-35,CLG,ART,BLK,112,39291.77787444604,2018
1407,45180.35642218977,Male,36-45,CLG,ART,BLK,125,44505.67925043738,2018
1408,47427.098751047444,Male,46-55,CLG,ART,BLK,113,48655.98420360579,2018
1409,44009.210069428525,Male,56-70,CLG,ART,BLK,115,46641.91527391439,2018
1410,32652.511635516057,Male,18-25,CLG,ART,HSP/NTV,69,30598.514249632008,2018
1411,37953.814344582555,Male,26-35,CLG,ART,HSP/NTV,230,39686.31146242392,2018
1412,51074.08400576878,Male,36-45,CLG,ART,HSP/NTV,172,48779.96671973607,2018
1413,53676.13746575548,Male,46-55,CLG,ART,HSP/NTV,133,50121.789884448415,2018
1414,47993.744102024706,Male,56-70,CLG,ART,HSP/NTV,117,48692.5912581632,2018
1415,30496.38793916469,Male,18-25,CLG,ART,WHT/MIX,259,29170.122147937196,2018
1416,41763.12749006067,Male,26-35,CLG,ART,WHT/MIX,821,41601.26067992681,2018
1417,49640.58645490847,Male,36-45,CLG,ART,WHT/MIX,822,50508.697923754735,2018
1418,54839.39185476876,Male,46-55,CLG,ART,WHT/MIX,901,55124.05922794938,2018
1419,54384.36582048887,Male,56-70,CLG,ART,WHT/MIX,948,55744.968112417526,2018
1420,33108.464646375636,Male,18-25,CLG,BUS,ASN,37,33381.75642304468,2018
1421,48319.29785051594,Male,26-35,CLG,BUS,ASN,172,47117.24893190664,2018
1422,69677.4676643214,Male,36-45,CLG,BUS,ASN,221,68004.35098237226,2018
1423,70332.82947658162,Male,46-55,CLG,BUS,ASN,214,69860.63239657543,2018
1424,66344.59930108533,Male,56-70,CLG,BUS,ASN,151,66033.49661052905,2018
1425,32937.41436623802,Male,18-25,CLG,BUS,BLK,68,33660.28190832449,2018
1426,44357.82752039979,Male,26-35,CLG,BUS,BLK,274,42989.06131668293,2018
1427,59824.81055065736,Male,36-45,CLG,BUS,BLK,329,58916.418494477046,2018
1428,67213.18922001732,Male,46-55,CLG,BUS,BLK,360,64613.75631577166,2018
1429,62745.93762807897,Male,56-70,CLG,BUS,BLK,278,59572.9528041256,2018
1430,31286.187027689484,Male,18-25,CLG,BUS,HSP/NTV,195,32460.232359698195,2018
1431,49016.15793495657,Male,26-35,CLG,BUS,HSP/NTV,785,48216.33024922076,2018
1432,59784.906804409606,Male,36-45,CLG,BUS,HSP/NTV,753,61202.53498779973,2018
1433,68569.64901252325,Male,46-55,CLG,BUS,HSP/NTV,686,68023.75545372222,2018
1434,65509.752539127796,Male,56-70,CLG,BUS,HSP/NTV,467,67953.23764157051,2018
1435,34173.833509817734,Male,18-25,CLG,BUS,WHT/MIX,713,33577.69418514155,2018
1436,51655.22986050609,Male,26-35,CLG,BUS,WHT/MIX,3334,51772.546829447325,2018
1437,70486.44967539632,Male,36-45,CLG,BUS,WHT/MIX,4776,69897.76412011877,2018
1438,77188.781736151,Male,46-55,CLG,BUS,WHT/MIX,5526,77635.65457485795,2018
1439,77218.3866688377,Male,56-70,CLG,BUS,WHT/MIX,6129,77457.62571990906,2018
1440,32846.0175099672,Male,18-25,CLG,HLC,ASN,19,38099.13071450186,2018
1441,53126.483088744426,Male,26-35,CLG,HLC,ASN,92,52285.10292455946,2018
1442,64636.28878851536,Male,36-45,CLG,HLC,ASN,61,63644.523399095604,2018
1443,62794.18934094918,Male,46-55,CLG,HLC,ASN,55,58498.74410028336,2018
1444,65721.67779004977,Male,56-70,CLG,HLC,ASN,45,64208.954048330954,2018
1445,30657.800042684485,Male,18-25,CLG,HLC,BLK,30,29987.74290915401,2018
1446,39235.458244201815,Male,26-35,CLG,HLC,BLK,101,41160.847681019804,2018
1447,47424.72655025908,Male,36-45,CLG,HLC,BLK,107,47887.846576772805,2018
1448,56427.98001841042,Male,46-55,CLG,HLC,BLK,102,53630.22539952104,2018
1449,57176.055194862856,Male,56-70,CLG,HLC,BLK,113,56300.945342113126,2018
1450,33943.409952488844,Male,18-25,CLG,HLC,HSP/NTV,78,32590.475718127615,2018
1451,44676.30310913961,Male,26-35,CLG,HLC,HSP/NTV,214,43341.32461106731,2018
1452,51836.03777674769,Male,36-45,CLG,HLC,HSP/NTV,146,52922.90394980745,2018
1453,60820.18758369505,Male,46-55,CLG,HLC,HSP/NTV,124,60525.021132881964,2018
1454,56423.66640183687,Male,56-70,CLG,HLC,HSP/NTV,72,56113.690524762445,2018
1455,32444.549907432913,Male,18-25,CLG,HLC,WHT/MIX,263,32300.744271137442,2018
1456,45309.41366136501,Male,26-35,CLG,HLC,WHT/MIX,804,45222.92827465595,2018
1457,54535.68692924401,Male,36-45,CLG,HLC,WHT/MIX,606,54991.70726859085,2018
1458,60651.154644091956,Male,46-55,CLG,HLC,WHT/MIX,725,61084.546609942125,2018
1459,65105.06048642722,Male,56-70,CLG,HLC,WHT/MIX,576,63923.6856829124,2018
1460,24060.52707191976,Male,18-25,CLG,MLT,ASN,18,23076.56668497604,2018
1461,41698.1773251993,Male,26-35,CLG,MLT,ASN,33,44680.847883964656,2018
1462,76273.73355421227,Male,36-45,CLG,MLT,ASN,9,66235.70776373733,2018
1463,73255.03219599025,Male,46-55,CLG,MLT,ASN,2,112249.72160321829,2018
1464,74660.99286407919,Male,56-70,CLG,MLT,ASN,0,1.0,2018
1465,27288.063306332362,Male,18-25,CLG,MLT,BLK,65,25212.00204425974,2018
1466,35017.001850317814,Male,26-35,CLG,MLT,BLK,67,35314.63752078189,2018
1467,75747.8051225513,Male,36-45,CLG,MLT,BLK,29,59885.562062815574,2018
1468,72437.01447374515,Male,46-55,CLG,MLT,BLK,6,93795.38948921517,2018
1469,74316.77015161063,Male,56-70,CLG,MLT,BLK,0,1.0,2018
1470,23096.157302862648,Male,18-25,CLG,MLT,HSP/NTV,133,24048.427829035936,2018
1471,39110.251676189764,Male,26-35,CLG,MLT,HSP/NTV,91,40249.74424124255,2018
1472,76445.17790994862,Male,36-45,CLG,MLT,HSP/NTV,54,67755.16432520513,2018
1473,73026.45653107828,Male,46-55,CLG,MLT,HSP/NTV,3,71660.95742031895,2018
1474,74325.26982266415,Male,56-70,CLG,MLT,HSP/NTV,0,1.0,2018
1475,24059.120097670762,Male,18-25,CLG,MLT,WHT/MIX,468,24385.700736251605,2018
1476,45311.43663604286,Male,26-35,CLG,MLT,WHT/MIX,437,44527.05266361275,2018
1477,65244.119143624885,Male,36-45,CLG,MLT,WHT/MIX,208,63996.267727280276,2018
1478,86917.55655183538,Male,46-55,CLG,MLT,WHT/MIX,77,83711.22125881155,2018
1479,86144.17922617076,Male,56-70,CLG,MLT,WHT/MIX,5,87808.00308248485,2018
1480,30005.78820712282,Male,18-25,CLG,MTN,ASN,42,29277.62719576169,2018
1481,44958.4635382486,Male,26-35,CLG,MTN,ASN,116,44864.501094353116,2018
1482,52633.54596207436,Male,36-45,CLG,MTN,ASN,170,50568.102524147536,2018
1483,57304.07798767525,Male,46-55,CLG,MTN,ASN,164,55446.942612024766,2018
1484,56939.082941850866,Male,56-70,CLG,MTN,ASN,156,57025.128495304314,2018
1485,28868.47504176323,Male,18-25,CLG,MTN,BLK,173,28438.997207236076,2018
1486,39127.70772713133,Male,26-35,CLG,MTN,BLK,421,39906.865160104564,2018
1487,47966.58713040878,Male,36-45,CLG,MTN,BLK,380,48501.729649233006,2018
1488,54182.955727495784,Male,46-55,CLG,MTN,BLK,431,53537.604608811715,2018
1489,50946.65362921296,Male,56-70,CLG,MTN,BLK,318,51794.98326210821,2018
1490,31737.766479800695,Male,18-25,CLG,MTN,HSP/NTV,709,31409.070176513116,2018
1491,42084.30953105057,Male,26-35,CLG,MTN,HSP/NTV,1373,41952.47887371149,2018
1492,47599.38394738731,Male,36-45,CLG,MTN,HSP/NTV,1224,47820.78615105207,2018
1493,50570.971855349126,Male,46-55,CLG,MTN,HSP/NTV,911,50988.231205690325,2018
1494,48484.25560005407,Male,56-70,CLG,MTN,HSP/NTV,547,49973.54215095694,2018
1495,33421.756662816115,Male,18-25,CLG,MTN,WHT/MIX,2452,33232.44643457264,2018
1496,47114.075162726804,Male,26-35,CLG,MTN,WHT/MIX,6156,47288.86651544168,2018
1497,56639.10706325892,Male,36-45,CLG,MTN,WHT/MIX,5468,56659.411464453726,2018
